id,name,key,description,namespace,permission_set,value,status,error,mode
,F01200,option-6-card,,shared,write_and_sf_access,"
<div class=""swiper-slide"">
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/product-options/Packster_Packster2_product-options_offroad-kit-grip-that-goes-anywhere.jpg"" alt=""Offroad Kit – Grip that goes anywhere."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_product-options_offroad-kit-grip-that-goes-anywhere.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    
    <div class=""card"">
    <div class=""card-info"">
    <div class=""card-title"">Offroad Kit – Grip that goes anywhere.</div>
    
    <div class=""card-description"">Tackle rough terrain with Schwalbe Smart Sam Plus tires. A wide centre tread keeps you rolling fast, while aggressive side lugs grip hard in corners. Plus, a 3 mm puncture guard adds tough protection where it counts.</div>
    
    <div class=""card-price"">£47.00</div>
    <button class=""more-info-btn"">More Information</button></div>
    </div>
    </div>",,,replace
,F01200,option-7-card,,shared,write_and_sf_access,"
<div class=""swiper-slide"">
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/product-options/Packster_Packster2_product-options_pannier-rack-minimalist-functional-integrated.jpg"" alt=""Pannier Rack – Minimalist, functional, integrated."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_product-options_pannier-rack-minimalist-functional-integrated.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    
    <div class=""card"">
    <div class=""card-info"">
    <div class=""card-title"">Pannier Rack – Minimalist, functional, integrated.</div>
    
    <div class=""card-description"">Designed for up to 5 kg per side, this sleek rack keeps your panniers secure without adding bulk. Rear and brake lights are seamlessly built in — a clean look with smart function.</div>
    
    
    <button class=""more-info-btn"">More Information</button></div>
    </div>
    </div>",,,replace
,F01200,option-8-card,,shared,write_and_sf_access,"
<div class=""swiper-slide"">
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/product-options/Packster_Packster2_product-options_performance-kit-built-to-push-harder.jpg"" alt=""Performance Kit – Built to push harder."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_product-options_performance-kit-built-to-push-harder.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    
    <div class=""card"">
    <div class=""card-info"">
    <div class=""card-title"">Performance Kit – Built to push harder.</div>
    
    <div class=""card-description"">With powerful Tektro TRP C 2.3 brakes, premium Supernova lighting, and a suspension seatpost, the Performance Kit delivers serious control, comfort, and confidence. Brake harder, see further, and ride smoother — even under heavy loads.</div>
    
    <div class=""card-price"">£466.00</div>
    <button class=""more-info-btn"">More Information</button></div>
    </div>
    </div>",,,replace
,F01200,cargo-1-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Box with Child Cover – All-weather protection.</h2>
    
    <h3>£280.00</h3>
    
    <p>Shields children from wind, rain, snow, and sun. The height adjusts with the handlebar, and the partial opening and built-in sunshade offer airflow and comfort on warmer days.</p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_box-with-child-cover-all-weather-protection.jpg"" alt=""Box with Child Cover – All-weather protection."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_box-with-child-cover-all-weather-protection.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-2-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Box with Flat Cover – Secure, weatherproof storage.</h2>
    
    <h3>£159.00</h3>
    
    <p>This lockable cover shields up to 240 L of cargo from the elements. Made from folding polypropylene, it opens easily for quick loading and unloading.</p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_box-with-flat-cover-secure-weatherproof-storage.jpg"" alt=""Box with Flat Cover – Secure, weatherproof storage."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_box-with-flat-cover-secure-weatherproof-storage.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-3-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Box with High Cover – Maximum space, full protection.</h2>
    
    <h3>£280.00</h3>
    
    <p>Made from durable EPP, the high, lockable cover protects up to 375 L of cargo. The low loading height keeps access quick and easy.</p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_box-with-high-cover-maximum-space-full-protection.jpg"" alt=""Box with High Cover – Maximum space, full protection."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_box-with-high-cover-maximum-space-full-protection.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-4-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Box with Tarpaulin – Weatherproof your load.</h2>
    
    <h3>£75.00</h3>
    
    <p>The durable tarpaulin keeps cargo clean and dry in any weather. It can be half or fully rolled back, letting children ride comfortably while staying protected.</p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_box-with-tarpaulin-weatherproof-your-load.jpg"" alt=""Box with Tarpaulin – Weatherproof your load."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_box-with-tarpaulin-weatherproof-your-load.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-5-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Buggy – Safe, smart, and built for little passengers.</h2>
    
    <h3>£327.00</h3>
    
    <p>The Buggy option makes family transport easy and secure. Half-height side walls and a step let kids climb in and out with ease, while the sturdy aluminium frame and polypropylene roof offer extra protection — even in a collision. The water-repellent cover avoids PVC and includes tinted windows, roll-up sides, and a rear panel to shield against wind and rain.

Max load: 70 kg. Please check local laws before transporting children by bike.</p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_buggy-safe-smart-and-built-for-little-passengers.jpg"" alt=""Buggy – Safe, smart, and built for little passengers."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_buggy-safe-smart-and-built-for-little-passengers.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-6-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Cargo Carry System – Adaptable by design.</h2>
    
    <h3>£187.00</h3>
    
    <p>Modular polypropylene elements let you customise the space to suit your load. Configure up to three compartments, use the flat surface, or secure Euro boxes with built-in holders and side pockets. Four eyelets allow for extra straps when carrying taller cargo.</p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_cargo-carry-system-adaptable-by-design.jpg"" alt=""Cargo Carry System – Adaptable by design."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_cargo-carry-system-adaptable-by-design.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-7-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Double Child Seat with Front Luggage Shelf – Smart space for kids and cargo.</h2>
    
    <h3>£243.00</h3>
    
    <p>Double Child Seat with Front Luggage Shelf – Flexible for family and cargo.
Seats two children up to age seven with five-point belts and recycled headrests. The seat folds up for extra space. The front shelf holds a crate-sized load when down, or acts as a table with foot space when up. The 47 L food-safe box fits neatly on the rack or in a shopping trolley.

<sub>Check local regulations before transporting children</sub></p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_double-child-seat-with-front-luggage-shelf-smart-space-for-kids-and-cargo.jpg"" alt=""Double Child Seat with Front Luggage Shelf – Smart space for kids and cargo."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_double-child-seat-with-front-luggage-shelf-smart-space-for-kids-and-cargo.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-8-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Double Child Seat – Safe, flexible, and made for two.</h2>
    
    <h3>£187.00</h3>
    
    <p>Comfortably seats two children up to age seven, with adjustable sitting and sleeping positions. Five-point harnesses keep them secure, and the headrest — made from 100% recycled material — folds flat when not in use. Need more space? Just fold up the seat to carry larger loads.

Check local regulations before transporting children by bike.</p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_double-child-seat-safe-flexible-and-made-for-two.jpg"" alt=""Double Child Seat – Safe, flexible, and made for two."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_double-child-seat-safe-flexible-and-made-for-two.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-9-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Glove Compartment Lock – Small items, safely stored.</h2>
    
    <h3>£28.00</h3>
    
    <p>The glove compartment lock means small items are safely stowed away. The lock uses the same key as the battery lock and Abus frame lock and replaces the standard magnetic closure.</p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_glove-compartment-lock-small-items-safely-stored.jpg"" alt=""Glove Compartment Lock – Small items, safely stored."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_glove-compartment-lock-small-items-safely-stored.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
,F01200,cargo-10-card,,shared,write_and_sf_access,"<!-- Product feature card container -->
<div class=""product-feature-card"">
    <!-- Text content -->
    <div class=""feature-content"">
    <h2>Three Child Seats – Room for the whole crew.</h2>
    
    <h3>£271.00</h3>
    
    <p>Carry up to three children (age seven or younger) with secure five-point belts and recycled headrests. The third seat folds down for cargo space, or all seats can be folded to free up even more room.

<sub>Check local regulations before transporting children by bike.</sub></p>
    </div>
    
    <!-- Image -->
    <div class=""se-component se-image-container __se__float- __se__float-none"">
        <figure>
          <img src=""https://store-c8jhcan2jv.mybigcommerce.com/product_images/product_modules/Riese%20%26%20Muller/Packster/Packster2/cargo-options/Packster_Packster2_cargo-options_three-child-seats-room-for-the-whole-crew.jpg"" alt=""Three Child Seats – Room for the whole crew."" data-proportion=""true"" data-align=""none"" data-index=""0"" data-file-name=""Packster_Packster2_cargo-options_three-child-seats-room-for-the-whole-crew.jpg"" data-file-size=""0"" data-origin="","" data-size="","" data-rotate="""" data-rotatex="""" data-rotatey="""" style="""" width="""" height="""" data-percentage=""auto,auto"">
        </figure>
    </div>
    </div>
    ",,,replace
